420 10 [420,sz=10]sp=0 has slot 15 -> has slot in [27,29])
421 10 [421,sz=10]sp=0 has slot 16 -> has slot in [28,30])
422 10 [422,sz=10]sp=0 has slot 17 -> has slot in [29,31])
423 10 [423,sz=10]sp=0 has slot 18 -> has slot in [30,32])
424 10 [424,sz=10]sp=0 has slot 19 -> has slot in [31,33])
425 10 [425,sz=10]sp=0 has slot 20 -> has slot in [32,34])
426 10 [426,sz=10]sp=0 has slot 21 -> has slot in [33,35])
427 10 [427,sz=10]sp=0 has slot 22 -> has slot in [34,36])
428 10 [428,sz=10]sp=0 has slot 23 -> has slot in [35,37])
429 10 [429,sz=10]sp=0 has slot 24 -> has slot in [36,38])
430 10 [430,sz=10]sp=0 has slot 25 -> has slot in [37,39])
431 52 [431,sz=52]port appears in schedule 1
432 1 [432,sz=1]no underrun 1
433 6 [433,sz=6]min rep rate (port 1) = 1
434 6 [434,sz=6]min rep rate (port 1) = 2
435 6 [435,sz=6]min rep rate (port 1) = 3
436 1 [436,sz=1]no underrun 1
437 6 [437,sz=6]min rep rate (port 1) = 1
438 6 [438,sz=6]min rep rate (port 1) = 2
439 6 [439,sz=6]min rep rate (port 1) = 3
440 1 [440,sz=1]no underrun 1
441 6 [441,sz=6]min rep rate (port 1) = 1
442 6 [442,sz=6]min rep rate (port 1) = 2
443 6 [443,sz=6]min rep rate (port 1) = 3
444 1 [444,sz=1]no underrun 1
445 6 [445,sz=6]min rep rate (port 1) = 1
446 6 [446,sz=6]min rep rate (port 1) = 2
447 6 [447,sz=6]min rep rate (port 1) = 3
448 1 [448,sz=1]no underrun 1
449 6 [449,sz=6]min rep rate (port 1) = 1
450 6 [450,sz=6]min rep rate (port 1) = 2
451 6 [451,sz=6]min rep rate (port 1) = 3
452 1 [452,sz=1]no underrun 1
453 6 [453,sz=6]min rep rate (port 1) = 1
454 6 [454,sz=6]min rep rate (port 1) = 2
455 6 [455,sz=6]min rep rate (port 1) = 3
456 1 [456,sz=1]no underrun 1
457 6 [457,sz=6]min rep rate (port 1) = 1
458 6 [458,sz=6]min rep rate (port 1) = 2
459 6 [459,sz=6]min rep rate (port 1) = 3
460 1 [460,sz=1]no underrun 1
461 6 [461,sz=6]min rep rate (port 1) = 1
462 6 [462,sz=6]min rep rate (port 1) = 2
463 6 [463,sz=6]min rep rate (port 1) = 3
464 1 [464,sz=1]no underrun 1
465 6 [465,sz=6]min rep rate (port 1) = 1
466 6 [466,sz=6]min rep rate (port 1) = 2
467 6 [467,sz=6]min rep rate (port 1) = 3
468 1 [468,sz=1]no underrun 1
469 6 [469,sz=6]min rep rate (port 1) = 1
470 6 [470,sz=6]min rep rate (port 1) = 2
471 6 [471,sz=6]min rep rate (port 1) = 3
472 1 [472,sz=1]no underrun 1
473 6 [473,sz=6]min rep rate (port 1) = 1
474 6 [474,sz=6]min rep rate (port 1) = 2
475 6 [475,sz=6]min rep rate (port 1) = 3
476 1 [476,sz=1]no underrun 1
477 6 [477,sz=6]min rep rate (port 1) = 1
478 6 [478,sz=6]min rep rate (port 1) = 2
479 6 [479,sz=6]min rep rate (port 1) = 3
480 1 [480,sz=1]no underrun 1
481 6 [481,sz=6]min rep rate (port 1) = 1
482 6 [482,sz=6]min rep rate (port 1) = 2
483 6 [483,sz=6]min rep rate (port 1) = 3
484 1 [484,sz=1]no underrun 1
485 6 [485,sz=6]min rep rate (port 1) = 1
486 6 [486,sz=6]min rep rate (port 1) = 2
