313 6 [313,sz=6]min rep rate (port 0) = 2
314 6 [314,sz=6]min rep rate (port 0) = 3
315 20 [315,sz=20]no underrun 0
316 6 [316,sz=6]min rep rate (port 0) = 1
317 6 [317,sz=6]min rep rate (port 0) = 2
318 6 [318,sz=6]min rep rate (port 0) = 3
319 20 [319,sz=20]no underrun 0
320 6 [320,sz=6]min rep rate (port 0) = 1
321 6 [321,sz=6]min rep rate (port 0) = 2
322 6 [322,sz=6]min rep rate (port 0) = 3
323 20 [323,sz=20]no underrun 0
324 6 [324,sz=6]min rep rate (port 0) = 1
325 6 [325,sz=6]min rep rate (port 0) = 2
326 6 [326,sz=6]min rep rate (port 0) = 3
327 20 [327,sz=20]no underrun 0
328 6 [328,sz=6]min rep rate (port 0) = 1
329 6 [329,sz=6]min rep rate (port 0) = 2
330 6 [330,sz=6]min rep rate (port 0) = 3
331 20 [331,sz=20]no underrun 0
332 6 [332,sz=6]min rep rate (port 0) = 1
333 6 [333,sz=6]min rep rate (port 0) = 2
334 6 [334,sz=6]min rep rate (port 0) = 3
335 20 [335,sz=20]no underrun 0
336 6 [336,sz=6]min rep rate (port 0) = 1
337 6 [337,sz=6]min rep rate (port 0) = 2
338 6 [338,sz=6]min rep rate (port 0) = 3
339 20 [339,sz=20]no underrun 0
340 6 [340,sz=6]min rep rate (port 0) = 1
341 6 [341,sz=6]min rep rate (port 0) = 2
342 6 [342,sz=6]min rep rate (port 0) = 3
343 22 [343,sz=22]no underrun 0
344 6 [344,sz=6]min rep rate (port 0) = 1
345 6 [345,sz=6]min rep rate (port 0) = 2
346 6 [346,sz=6]min rep rate (port 0) = 3
347 6 [347,sz=6]sp=0 ruling out slots (0 and 1)
348 6 [348,sz=6]sp=0 ruling out slots (0 and 2)
349 6 [349,sz=6]sp=0 ruling out slots (0 and 3)
350 6 [350,sz=6]sp=0 ruling out slots (1 and 2)
351 6 [351,sz=6]sp=0 ruling out slots (1 and 3)
352 6 [352,sz=6]sp=0 ruling out slots (1 and 4)
353 6 [353,sz=6]sp=0 ruling out slots (2 and 3)
354 6 [354,sz=6]sp=0 ruling out slots (2 and 4)
355 6 [355,sz=6]sp=0 ruling out slots (2 and 5)
356 6 [356,sz=6]sp=0 ruling out slots (3 and 4)
357 6 [357,sz=6]sp=0 ruling out slots (3 and 5)
358 6 [358,sz=6]sp=0 ruling out slots (3 and 6)
359 6 [359,sz=6]sp=0 ruling out slots (4 and 5)
360 6 [360,sz=6]sp=0 ruling out slots (4 and 6)
361 6 [361,sz=6]sp=0 ruling out slots (4 and 7)
362 6 [362,sz=6]sp=0 ruling out slots (5 and 6)
363 6 [363,sz=6]sp=0 ruling out slots (5 and 7)
364 6 [364,sz=6]sp=0 ruling out slots (5 and 8)
365 6 [365,sz=6]sp=0 ruling out slots (6 and 7)
366 6 [366,sz=6]sp=0 ruling out slots (6 and 8)
367 6 [367,sz=6]sp=0 ruling out slots (6 and 9)
368 6 [368,sz=6]sp=0 ruling out slots (7 and 8)
369 6 [369,sz=6]sp=0 ruling out slots (7 and 9)
370 6 [370,sz=6]sp=0 ruling out slots (7 and 10)
371 6 [371,sz=6]sp=0 ruling out slots (8 and 9)
372 6 [372,sz=6]sp=0 ruling out slots (8 and 10)
373 6 [373,sz=6]sp=0 ruling out slots (8 and 11)
374 6 [374,sz=6]sp=0 ruling out slots (9 and 10)
375 6 [375,sz=6]sp=0 ruling out slots (9 and 11)
376 6 [376,sz=6]sp=0 ruling out slots (9 and 12)
377 6 [377,sz=6]sp=0 ruling out slots (10 and 11)
378 6 [378,sz=6]sp=0 ruling out slots (10 and 12)
379 6 [379,sz=6]sp=0 ruling out slots (10 and 13)
380 6 [380,sz=6]sp=0 ruling out slots (11 and 12)
381 6 [381,sz=6]sp=0 ruling out slots (11 and 13)
382 6 [382,sz=6]sp=0 ruling out slots (11 and 14)
383 6 [383,sz=6]sp=0 ruling out slots (12 and 13)
384 6 [384,sz=6]sp=0 ruling out slots (12 and 14)
385 6 [385,sz=6]sp=0 ruling out slots (12 and 15)
386 6 [386,sz=6]sp=0 ruling out slots (13 and 14)
387 6 [387,sz=6]sp=0 ruling out slots (13 and 15)
388 6 [388,sz=6]sp=0 ruling out slots (13 and 16)
389 6 [389,sz=6]sp=0 ruling out slots (14 and 15)
390 6 [390,sz=6]sp=0 ruling out slots (14 and 16)
391 6 [391,sz=6]sp=0 ruling out slots (14 and 17)
392 6 [392,sz=6]sp=0 ruling out slots (15 and 16)
393 6 [393,sz=6]sp=0 ruling out slots (15 and 17)
394 6 [394,sz=6]sp=0 ruling out slots (15 and 18)
395 6 [395,sz=6]sp=0 ruling out slots (16 and 17)
396 6 [396,sz=6]sp=0 ruling out slots (16 and 18)
397 6 [397,sz=6]sp=0 ruling out slots (16 and 19)
398 6 [398,sz=6]sp=0 ruling out slots (17 and 18)
399 6 [399,sz=6]sp=0 ruling out slots (17 and 19)
400 6 [400,sz=6]sp=0 ruling out slots (17 and 20)
401 6 [401,sz=6]sp=0 ruling out slots (18 and 19)
402 6 [402,sz=6]sp=0 ruling out slots (18 and 20)
403 6 [403,sz=6]sp=0 ruling out slots (18 and 21)
404 6 [404,sz=6]sp=0 ruling out slots (19 and 20)
405 6 [405,sz=6]sp=0 ruling out slots (19 and 21)
406 6 [406,sz=6]sp=0 ruling out slots (19 and 22)
407 6 [407,sz=6]sp=0 ruling out slots (20 and 21)
408 6 [408,sz=6]sp=0 ruling out slots (20 and 22)
409 6 [409,sz=6]sp=0 ruling out slots (20 and 23)
410 6 [410,sz=6]sp=0 ruling out slots (21 and 22)
411 6 [411,sz=6]sp=0 ruling out slots (21 and 23)
412 6 [412,sz=6]sp=0 ruling out slots (21 and 24)
413 6 [413,sz=6]sp=0 ruling out slots (22 and 23)
414 6 [414,sz=6]sp=0 ruling out slots (22 and 24)
415 6 [415,sz=6]sp=0 ruling out slots (22 and 25)
416 6 [416,sz=6]sp=0 ruling out slots (23 and 24)
417 6 [417,sz=6]sp=0 ruling out slots (23 and 25)
418 6 [418,sz=6]sp=0 ruling out slots (23 and 26)
419 6 [419,sz=6]sp=0 ruling out slots (24 and 25)
420 6 [420,sz=6]sp=0 ruling out slots (24 and 26)
421 6 [421,sz=6]sp=0 ruling out slots (24 and 27)
422 6 [422,sz=6]sp=0 ruling out slots (25 and 26)
423 6 [423,sz=6]sp=0 ruling out slots (25 and 27)
424 6 [424,sz=6]sp=0 ruling out slots (25 and 28)
425 6 [425,sz=6]sp=0 ruling out slots (26 and 27)
426 6 [426,sz=6]sp=0 ruling out slots (26 and 28)
427 6 [427,sz=6]sp=0 ruling out slots (26 and 29)
428 6 [428,sz=6]sp=0 ruling out slots (27 and 28)
429 6 [429,sz=6]sp=0 ruling out slots (27 and 29)
430 6 [430,sz=6]sp=0 ruling out slots (27 and 30)
431 6 [431,sz=6]sp=0 ruling out slots (28 and 29)
432 6 [432,sz=6]sp=0 ruling out slots (28 and 30)
433 6 [433,sz=6]sp=0 ruling out slots (28 and 31)
434 6 [434,sz=6]sp=0 ruling out slots (29 and 30)
435 6 [435,sz=6]sp=0 ruling out slots (29 and 31)
436 6 [436,sz=6]sp=0 ruling out slots (29 and 32)
437 6 [437,sz=6]sp=0 ruling out slots (30 and 31)
438 6 [438,sz=6]sp=0 ruling out slots (30 and 32)
439 6 [439,sz=6]sp=0 ruling out slots (30 and 33)
440 6 [440,sz=6]sp=0 ruling out slots (31 and 32)
441 6 [441,sz=6]sp=0 ruling out slots (31 and 33)
442 6 [442,sz=6]sp=0 ruling out slots (31 and 34)
443 6 [443,sz=6]sp=0 ruling out slots (32 and 33)
444 6 [444,sz=6]sp=0 ruling out slots (32 and 34)
445 6 [445,sz=6]sp=0 ruling out slots (32 and 35)
446 6 [446,sz=6]sp=0 ruling out slots (33 and 34)
447 6 [447,sz=6]sp=0 ruling out slots (33 and 35)
448 6 [448,sz=6]sp=0 ruling out slots (33 and 36)
449 6 [449,sz=6]sp=0 ruling out slots (34 and 35)
450 6 [450,sz=6]sp=0 ruling out slots (34 and 36)
451 6 [451,sz=6]sp=0 ruling out slots (34 and 37)
452 6 [452,sz=6]sp=0 ruling out slots (35 and 36)
453 6 [453,sz=6]sp=0 ruling out slots (35 and 37)
454 6 [454,sz=6]sp=0 ruling out slots (35 and 38)
455 6 [455,sz=6]sp=0 ruling out slots (36 and 37)
456 6 [456,sz=6]sp=0 ruling out slots (36 and 38)
457 6 [457,sz=6]sp=0 ruling out slots (36 and 39)
458 6 [458,sz=6]sp=0 ruling out slots (37 and 38)
459 6 [459,sz=6]sp=0 ruling out slots (37 and 39)
460 6 [460,sz=6]sp=0 ruling out slots (37 and 40)
461 6 [461,sz=6]sp=0 ruling out slots (38 and 39)
462 6 [462,sz=6]sp=0 ruling out slots (38 and 40)
463 6 [463,sz=6]sp=0 ruling out slots (38 and 41)
464 6 [464,sz=6]sp=0 ruling out slots (39 and 40)
465 6 [465,sz=6]sp=0 ruling out slots (39 and 41)
466 6 [466,sz=6]sp=0 ruling out slots (39 and 42)
467 6 [467,sz=6]sp=0 ruling out slots (40 and 41)
468 6 [468,sz=6]sp=0 ruling out slots (40 and 42)
469 6 [469,sz=6]sp=0 ruling out slots (40 and 43)
470 6 [470,sz=6]sp=0 ruling out slots (41 and 42)
471 6 [471,sz=6]sp=0 ruling out slots (41 and 43)
472 6 [472,sz=6]sp=0 ruling out slots (41 and 44)
473 6 [473,sz=6]sp=0 ruling out slots (42 and 43)
474 6 [474,sz=6]sp=0 ruling out slots (42 and 44)
475 6 [475,sz=6]sp=0 ruling out slots (42 and 45)
476 6 [476,sz=6]sp=0 ruling out slots (43 and 44)
477 6 [477,sz=6]sp=0 ruling out slots (43 and 45)
478 6 [478,sz=6]sp=0 ruling out slots (43 and 46)
479 6 [479,sz=6]sp=0 ruling out slots (44 and 45)
480 6 [480,sz=6]sp=0 ruling out slots (44 and 46)
481 6 [481,sz=6]sp=0 ruling out slots (44 and 47)
482 6 [482,sz=6]sp=0 ruling out slots (45 and 46)
483 6 [483,sz=6]sp=0 ruling out slots (45 and 47)
484 6 [484,sz=6]sp=0 ruling out slots (45 and 48)
485 6 [485,sz=6]sp=0 ruling out slots (46 and 47)
486 6 [486,sz=6]sp=0 ruling out slots (46 and 48)
487 6 [487,sz=6]sp=0 ruling out slots (46 and 49)
488 6 [488,sz=6]sp=0 ruling out slots (47 and 48)
489 6 [489,sz=6]sp=0 ruling out slots (47 and 49)
490 6 [490,sz=6]sp=0 ruling out slots (47 and 50)
491 6 [491,sz=6]sp=0 ruling out slots (48 and 49)
492 6 [492,sz=6]sp=0 ruling out slots (48 and 50)
493 6 [493,sz=6]sp=0 ruling out slots (48 and 51)
494 6 [494,sz=6]sp=0 ruling out slots (49 and 50)
495 6 [495,sz=6]sp=0 ruling out slots (49 and 51)
496 6 [496,sz=6]sp=0 ruling out slots (49 and 52)
497 6 [497,sz=6]sp=0 ruling out slots (50 and 51)
498 6 [498,sz=6]sp=0 ruling out slots (50 and 52)
499 6 [499,sz=6]sp=0 ruling out slots (50 and 53)
500 6 [500,sz=6]sp=0 ruling out slots (51 and 52)
501 6 [501,sz=6]sp=0 ruling out slots (51 and 53)
502 6 [502,sz=6]sp=0 ruling out slots (51 and 54)
503 6 [503,sz=6]sp=0 ruling out slots (52 and 53)
504 6 [504,sz=6]sp=0 ruling out slots (52 and 54)
505 6 [505,sz=6]sp=0 ruling out slots (52 and 55)
506 6 [506,sz=6]sp=0 ruling out slots (53 and 54)
507 6 [507,sz=6]sp=0 ruling out slots (53 and 55)
508 6 [508,sz=6]sp=0 ruling out slots (53 and 56)
509 6 [509,sz=6]sp=0 ruling out slots (54 and 55)
510 6 [510,sz=6]sp=0 ruling out slots (54 and 56)
511 6 [511,sz=6]sp=0 ruling out slots (54 and 57)
512 6 [512,sz=6]sp=0 ruling out slots (55 and 56)
513 6 [513,sz=6]sp=0 ruling out slots (55 and 57)
514 6 [514,sz=6]sp=0 ruling out slots (55 and 58)
515 6 [515,sz=6]sp=0 ruling out slots (56 and 57)
516 6 [516,sz=6]sp=0 ruling out slots (56 and 58)
517 6 [517,sz=6]sp=0 ruling out slots (56 and 59)
518 6 [518,sz=6]sp=0 ruling out slots (57 and 58)
519 6 [519,sz=6]sp=0 ruling out slots (57 and 59)
520 6 [520,sz=6]sp=0 ruling out slots (57 and 60)
521 6 [521,sz=6]sp=0 ruling out slots (58 and 59)
522 6 [522,sz=6]sp=0 ruling out slots (58 and 60)
523 6 [523,sz=6]sp=0 ruling out slots (58 and 61)
524 6 [524,sz=6]sp=0 ruling out slots (59 and 60)
525 6 [525,sz=6]sp=0 ruling out slots (59 and 61)
526 6 [526,sz=6]sp=0 ruling out slots (59 and 62)
