283 6 [283,sz=6]sp=0 ruling out slots (35 and 36)
284 6 [284,sz=6]sp=0 ruling out slots (35 and 37)
285 6 [285,sz=6]sp=0 ruling out slots (35 and 38)
286 6 [286,sz=6]sp=0 ruling out slots (36 and 37)
287 6 [287,sz=6]sp=0 ruling out slots (36 and 38)
288 6 [288,sz=6]sp=0 ruling out slots (36 and 39)
289 6 [289,sz=6]sp=0 ruling out slots (37 and 38)
290 6 [290,sz=6]sp=0 ruling out slots (37 and 39)
291 6 [291,sz=6]sp=0 ruling out slots (37 and 40)
292 6 [292,sz=6]sp=0 ruling out slots (38 and 39)
293 6 [293,sz=6]sp=0 ruling out slots (38 and 40)
294 6 [294,sz=6]sp=0 ruling out slots (38 and 41)
295 6 [295,sz=6]sp=0 ruling out slots (39 and 40)
296 6 [296,sz=6]sp=0 ruling out slots (39 and 41)
297 6 [297,sz=6]sp=0 ruling out slots (39 and 0)
298 6 [298,sz=6]sp=0 ruling out slots (40 and 41)
299 6 [299,sz=6]sp=0 ruling out slots (40 and 0)
300 6 [300,sz=6]sp=0 ruling out slots (40 and 1)
301 6 [301,sz=6]sp=0 ruling out slots (41 and 0)
302 6 [302,sz=6]sp=0 ruling out slots (41 and 1)
303 6 [303,sz=6]sp=0 ruling out slots (41 and 2)
304 10 [304,sz=10]sp=0 has slot 0 -> has slot in [4,7])
305 10 [305,sz=10]sp=0 has slot 1 -> has slot in [5,8])
306 10 [306,sz=10]sp=0 has slot 2 -> has slot in [6,9])
307 10 [307,sz=10]sp=0 has slot 3 -> has slot in [7,10])
308 10 [308,sz=10]sp=0 has slot 4 -> has slot in [8,11])
309 10 [309,sz=10]sp=0 has slot 5 -> has slot in [9,12])
310 10 [310,sz=10]sp=0 has slot 6 -> has slot in [10,13])
311 10 [311,sz=10]sp=0 has slot 7 -> has slot in [11,14])
312 10 [312,sz=10]sp=0 has slot 8 -> has slot in [12,15])
313 10 [313,sz=10]sp=0 has slot 9 -> has slot in [13,16])
314 10 [314,sz=10]sp=0 has slot 10 -> has slot in [14,17])
315 10 [315,sz=10]sp=0 has slot 11 -> has slot in [15,18])
316 10 [316,sz=10]sp=0 has slot 12 -> has slot in [16,19])
317 10 [317,sz=10]sp=0 has slot 13 -> has slot in [17,20])
318 10 [318,sz=10]sp=0 has slot 14 -> has slot in [18,21])
319 10 [319,sz=10]sp=0 has slot 15 -> has slot in [19,22])
320 10 [320,sz=10]sp=0 has slot 16 -> has slot in [20,23])
321 10 [321,sz=10]sp=0 has slot 17 -> has slot in [21,24])
322 10 [322,sz=10]sp=0 has slot 18 -> has slot in [22,25])
323 10 [323,sz=10]sp=0 has slot 19 -> has slot in [23,26])
324 10 [324,sz=10]sp=0 has slot 20 -> has slot in [24,27])
325 10 [325,sz=10]sp=0 has slot 21 -> has slot in [25,28])
326 10 [326,sz=10]sp=0 has slot 22 -> has slot in [26,29])
327 10 [327,sz=10]sp=0 has slot 23 -> has slot in [27,30])
328 10 [328,sz=10]sp=0 has slot 24 -> has slot in [28,31])
329 10 [329,sz=10]sp=0 has slot 25 -> has slot in [29,32])
330 10 [330,sz=10]sp=0 has slot 26 -> has slot in [30,33])
331 10 [331,sz=10]sp=0 has slot 27 -> has slot in [31,34])
332 10 [332,sz=10]sp=0 has slot 28 -> has slot in [32,35])
333 10 [333,sz=10]sp=0 has slot 29 -> has slot in [33,36])
334 10 [334,sz=10]sp=0 has slot 30 -> has slot in [34,37])
335 10 [335,sz=10]sp=0 has slot 31 -> has slot in [35,38])
336 10 [336,sz=10]sp=0 has slot 32 -> has slot in [36,39])
337 10 [337,sz=10]sp=0 has slot 33 -> has slot in [37,40])
338 10 [338,sz=10]sp=0 has slot 34 -> has slot in [38,41])
339 10 [339,sz=10]sp=0 has slot 35 -> has slot in [39,42])
340 10 [340,sz=10]sp=0 has slot 36 -> has slot in [40,43])
341 10 [341,sz=10]sp=0 has slot 37 -> has slot in [41,44])
342 12 [342,sz=12]sp=0 has slot 38 -> has slot in [42,45])
343 12 [343,sz=12]sp=0 has slot 39 -> has slot in [43,46])
344 12 [344,sz=12]sp=0 has slot 40 -> has slot in [44,47])
345 12 [345,sz=12]sp=0 has slot 41 -> has slot in [45,48])
346 84 [346,sz=84]port appears in schedule 1
347 20 [347,sz=20]no underrun 1
348 6 [348,sz=6]min rep rate (port 1) = 1
349 6 [349,sz=6]min rep rate (port 1) = 2
350 6 [350,sz=6]min rep rate (port 1) = 3
351 20 [351,sz=20]no underrun 1
352 6 [352,sz=6]min rep rate (port 1) = 1
353 6 [353,sz=6]min rep rate (port 1) = 2
354 6 [354,sz=6]min rep rate (port 1) = 3
355 20 [355,sz=20]no underrun 1
356 6 [356,sz=6]min rep rate (port 1) = 1
357 6 [357,sz=6]min rep rate (port 1) = 2
358 6 [358,sz=6]min rep rate (port 1) = 3
359 20 [359,sz=20]no underrun 1
360 6 [360,sz=6]min rep rate (port 1) = 1
361 6 [361,sz=6]min rep rate (port 1) = 2
362 6 [362,sz=6]min rep rate (port 1) = 3
363 20 [363,sz=20]no underrun 1
364 6 [364,sz=6]min rep rate (port 1) = 1
365 6 [365,sz=6]min rep rate (port 1) = 2
366 6 [366,sz=6]min rep rate (port 1) = 3
367 20 [367,sz=20]no underrun 1
368 6 [368,sz=6]min rep rate (port 1) = 1
369 6 [369,sz=6]min rep rate (port 1) = 2
370 6 [370,sz=6]min rep rate (port 1) = 3
371 20 [371,sz=20]no underrun 1
372 6 [372,sz=6]min rep rate (port 1) = 1
373 6 [373,sz=6]min rep rate (port 1) = 2
374 6 [374,sz=6]min rep rate (port 1) = 3
375 20 [375,sz=20]no underrun 1
376 6 [376,sz=6]min rep rate (port 1) = 1
377 6 [377,sz=6]min rep rate (port 1) = 2
378 6 [378,sz=6]min rep rate (port 1) = 3
379 20 [379,sz=20]no underrun 1
380 6 [380,sz=6]min rep rate (port 1) = 1
381 6 [381,sz=6]min rep rate (port 1) = 2
382 6 [382,sz=6]min rep rate (port 1) = 3
383 20 [383,sz=20]no underrun 1
384 6 [384,sz=6]min rep rate (port 1) = 1
385 6 [385,sz=6]min rep rate (port 1) = 2
386 6 [386,sz=6]min rep rate (port 1) = 3
387 20 [387,sz=20]no underrun 1
388 6 [388,sz=6]min rep rate (port 1) = 1
389 6 [389,sz=6]min rep rate (port 1) = 2
390 6 [390,sz=6]min rep rate (port 1) = 3
391 20 [391,sz=20]no underrun 1
392 6 [392,sz=6]min rep rate (port 1) = 1
393 6 [393,sz=6]min rep rate (port 1) = 2
394 6 [394,sz=6]min rep rate (port 1) = 3
395 20 [395,sz=20]no underrun 1
396 6 [396,sz=6]min rep rate (port 1) = 1
397 6 [397,sz=6]min rep rate (port 1) = 2
398 6 [398,sz=6]min rep rate (port 1) = 3
399 20 [399,sz=20]no underrun 1
400 6 [400,sz=6]min rep rate (port 1) = 1
401 6 [401,sz=6]min rep rate (port 1) = 2
402 6 [402,sz=6]min rep rate (port 1) = 3
403 20 [403,sz=20]no underrun 1
404 6 [404,sz=6]min rep rate (port 1) = 1
405 6 [405,sz=6]min rep rate (port 1) = 2
406 6 [406,sz=6]min rep rate (port 1) = 3
407 20 [407,sz=20]no underrun 1
408 6 [408,sz=6]min rep rate (port 1) = 1
409 6 [409,sz=6]min rep rate (port 1) = 2
410 6 [410,sz=6]min rep rate (port 1) = 3
411 20 [411,sz=20]no underrun 1
412 6 [412,sz=6]min rep rate (port 1) = 1
413 6 [413,sz=6]min rep rate (port 1) = 2
414 6 [414,sz=6]min rep rate (port 1) = 3
415 20 [415,sz=20]no underrun 1
416 6 [416,sz=6]min rep rate (port 1) = 1
417 6 [417,sz=6]min rep rate (port 1) = 2
418 6 [418,sz=6]min rep rate (port 1) = 3
419 20 [419,sz=20]no underrun 1
420 6 [420,sz=6]min rep rate (port 1) = 1
421 6 [421,sz=6]min rep rate (port 1) = 2
422 6 [422,sz=6]min rep rate (port 1) = 3
423 20 [423,sz=20]no underrun 1
424 6 [424,sz=6]min rep rate (port 1) = 1
425 6 [425,sz=6]min rep rate (port 1) = 2
426 6 [426,sz=6]min rep rate (port 1) = 3
427 20 [427,sz=20]no underrun 1
428 6 [428,sz=6]min rep rate (port 1) = 1
429 6 [429,sz=6]min rep rate (port 1) = 2
430 6 [430,sz=6]min rep rate (port 1) = 3
431 20 [431,sz=20]no underrun 1
432 6 [432,sz=6]min rep rate (port 1) = 1
433 6 [433,sz=6]min rep rate (port 1) = 2
434 6 [434,sz=6]min rep rate (port 1) = 3
435 20 [435,sz=20]no underrun 1
436 6 [436,sz=6]min rep rate (port 1) = 1
437 6 [437,sz=6]min rep rate (port 1) = 2
438 6 [438,sz=6]min rep rate (port 1) = 3
439 20 [439,sz=20]no underrun 1
440 6 [440,sz=6]min rep rate (port 1) = 1
441 6 [441,sz=6]min rep rate (port 1) = 2
442 6 [442,sz=6]min rep rate (port 1) = 3
443 20 [443,sz=20]no underrun 1
444 6 [444,sz=6]min rep rate (port 1) = 1
445 6 [445,sz=6]min rep rate (port 1) = 2
446 6 [446,sz=6]min rep rate (port 1) = 3
447 20 [447,sz=20]no underrun 1
448 6 [448,sz=6]min rep rate (port 1) = 1
449 6 [449,sz=6]min rep rate (port 1) = 2
450 6 [450,sz=6]min rep rate (port 1) = 3
451 20 [451,sz=20]no underrun 1
452 6 [452,sz=6]min rep rate (port 1) = 1
453 6 [453,sz=6]min rep rate (port 1) = 2
454 6 [454,sz=6]min rep rate (port 1) = 3
455 20 [455,sz=20]no underrun 1
456 6 [456,sz=6]min rep rate (port 1) = 1
457 6 [457,sz=6]min rep rate (port 1) = 2
458 6 [458,sz=6]min rep rate (port 1) = 3
459 20 [459,sz=20]no underrun 1
460 6 [460,sz=6]min rep rate (port 1) = 1
461 6 [461,sz=6]min rep rate (port 1) = 2
462 6 [462,sz=6]min rep rate (port 1) = 3
463 20 [463,sz=20]no underrun 1
464 6 [464,sz=6]min rep rate (port 1) = 1
465 6 [465,sz=6]min rep rate (port 1) = 2
466 6 [466,sz=6]min rep rate (port 1) = 3
467 20 [467,sz=20]no underrun 1
468 6 [468,sz=6]min rep rate (port 1) = 1
469 6 [469,sz=6]min rep rate (port 1) = 2
470 6 [470,sz=6]min rep rate (port 1) = 3
471 20 [471,sz=20]no underrun 1
472 6 [472,sz=6]min rep rate (port 1) = 1
473 6 [473,sz=6]min rep rate (port 1) = 2
474 6 [474,sz=6]min rep rate (port 1) = 3
475 20 [475,sz=20]no underrun 1
476 6 [476,sz=6]min rep rate (port 1) = 1
477 6 [477,sz=6]min rep rate (port 1) = 2
478 6 [478,sz=6]min rep rate (port 1) = 3
479 20 [479,sz=20]no underrun 1
480 6 [480,sz=6]min rep rate (port 1) = 1
481 6 [481,sz=6]min rep rate (port 1) = 2
482 6 [482,sz=6]min rep rate (port 1) = 3
483 20 [483,sz=20]no underrun 1
484 6 [484,sz=6]min rep rate (port 1) = 1
485 6 [485,sz=6]min rep rate (port 1) = 2
486 6 [486,sz=6]min rep rate (port 1) = 3
487 20 [487,sz=20]no underrun 1
488 6 [488,sz=6]min rep rate (port 1) = 1
489 6 [489,sz=6]min rep rate (port 1) = 2
490 6 [490,sz=6]min rep rate (port 1) = 3
491 20 [491,sz=20]no underrun 1
492 6 [492,sz=6]min rep rate (port 1) = 1
493 6 [493,sz=6]min rep rate (port 1) = 2
494 6 [494,sz=6]min rep rate (port 1) = 3
495 20 [495,sz=20]no underrun 1
496 6 [496,sz=6]min rep rate (port 1) = 1
497 6 [497,sz=6]min rep rate (port 1) = 2
498 6 [498,sz=6]min rep rate (port 1) = 3
499 20 [499,sz=20]no underrun 1
500 6 [500,sz=6]min rep rate (port 1) = 1
501 6 [501,sz=6]min rep rate (port 1) = 2
502 6 [502,sz=6]min rep rate (port 1) = 3
503 20 [503,sz=20]no underrun 1
504 6 [504,sz=6]min rep rate (port 1) = 1
505 6 [505,sz=6]min rep rate (port 1) = 2
506 6 [506,sz=6]min rep rate (port 1) = 3
507 20 [507,sz=20]no underrun 1
508 6 [508,sz=6]min rep rate (port 1) = 1
509 6 [509,sz=6]min rep rate (port 1) = 2
510 6 [510,sz=6]min rep rate (port 1) = 3
511 22 [511,sz=22]no underrun 1
512 6 [512,sz=6]min rep rate (port 1) = 1
513 6 [513,sz=6]min rep rate (port 1) = 2
514 6 [514,sz=6]min rep rate (port 1) = 3
515 6 [515,sz=6]sp=1 ruling out slots (0 and 1)
516 6 [516,sz=6]sp=1 ruling out slots (0 and 2)
517 6 [517,sz=6]sp=1 ruling out slots (0 and 3)
518 6 [518,sz=6]sp=1 ruling out slots (1 and 2)
519 6 [519,sz=6]sp=1 ruling out slots (1 and 3)
520 6 [520,sz=6]sp=1 ruling out slots (1 and 4)
521 6 [521,sz=6]sp=1 ruling out slots (2 and 3)
